reference_id,pubmed_id,doi,title,authors,journal,year,github_url,open_access,status,confidence
1197,29165706,10.1093/infdis/jix602,Cholera Epidemics of the Past Offer New Insights Into an Old Enemy.,"Phelps Matthew, Perner Mads Linnet, Pitzer Virginia E, Andreasen Viggo, Jensen Peter K M, Simonsen Lone",The Journal of infectious diseases,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
599,29629940,10.1097/EDE.0000000000000841,The Reduction of Measles Transmission During School Vacations.,"Klinkenberg Don, Hahné Susan J M, Woudenberg Tom, Wallinga Jacco","Epidemiology (Cambridge, Mass.)",2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.5, ""has_github"": false, ""has_abstract"": true}"
988,29959112,10.2196/publichealth.9357,Development of an Agent-Based Model to Investigate the Impact of HIV Self-Testing Programs on Men Who Have Sex With Men in Atlanta and Seattle.,"Luo Wei, Katz David A, Hamilton Deven T, McKenney Jennie, Jenness Samuel M, Goodreau Steven M, Stekler Joanne D, Rosenberg Eli S et al.",JMIR public health and surveillance,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.742, ""has_github"": false, ""has_abstract"": true}"
1579,29673907,10.1016/j.jtbi.2018.04.023,Stochastic epidemic metapopulation models on networks: SIS dynamics and control strategies.,"Krause Andrew L, Kurowski Lawrence, Yawar Kamran, Van Gorder Robert A",Journal of theoretical biology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
453,29472018,10.1016/S2214-109X(18)30022-6,Tuberculosis control interventions targeted to previously treated people in a high-incidence setting: a modelling study.,"Marx Florian M, Yaesoubi Reza, Menzies Nicolas A, Salomon Joshua A, Bilinski Alyssa, Beyers Nulda, Cohen Ted",The Lancet. Global health,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
219,30114215,10.1371/journal.pcbi.1006377,Characterising seasonal influenza epidemiology using primary care surveillance data.,"Cope Robert C, Ross Joshua V, Chilver Monique, Stocks Nigel P, Mitchell Lewis",PLoS computational biology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.66, ""has_github"": false, ""has_abstract"": true}"
1021,29666455,10.1038/s41598-018-24268-4,Projected effectiveness and added value of HIV vaccination campaigns in South Africa: A modeling study.,"de Montigny Simon, Adamson Blythe J S, Mâsse Benoît R, Garrison Louis P, Kublin James G, Gilbert Peter B, Dimitrov Dobromir T",Scientific reports,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.608, ""has_github"": false, ""has_abstract"": true}"
696,30120250,10.1038/s41467-018-05860-8,Mathematical modelling of the impact of expanding levels of malaria control interventions on Plasmodium vivax.,"White Michael T, Walker Patrick, Karl Stephan, Hetzel Manuel W, Freeman Tim, Waltmann Andreea, Laman Moses, Robinson Leanne J et al.",Nature communications,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.742, ""has_github"": false, ""has_abstract"": true}"
308,29406153,10.1016/j.jinf.2017.12.015,Contact reductions from live poultry market closures limit the epidemic of human infections with H7N9 influenza.,"Teng Yue, Bi Dehua, Guo Xiaocan, Hu Dingwen, Feng Dan, Tong Yigang",The Journal of infection,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.427, ""has_github"": false, ""has_abstract"": true}"
931,30422979,10.1371/journal.pcbi.1006546,Bayesian phylodynamic inference with complex models.,"Volz Erik M, Siveroni Igor",PLoS computational biology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.676, ""has_github"": false, ""has_abstract"": true}"
1025,30033604,10.1002/jia2.25126,"Estimating the contribution of key populations towards the spread of HIV in Dakar, Senegal.","Mukandavire Christinah, Walker Josephine, Schwartz Sheree, Boily Marie-Claude, Danon Leon, Lyons Carrie, Diouf Daouda, Liestman Ben et al.",Journal of the International AIDS Society,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
1026,29423424,10.1093/ofid/ofy008,What Will It Take to Reduce HIV Incidence in the United States: A Mathematical Modeling Analysis.,"Perry Allison, Kasaie Parastu, Dowdy David W, Shah Maunank",Open forum infectious diseases,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
316,29510905,10.1016/j.annepidem.2018.02.011,Capturing the transmission dynamics of the 2009 Japanese pandemic influenza H1N1 in the presence of heterogeneous immunity.,"Endo Akira, Ejima Keisuke, Nishiura Hiroshi",Annals of epidemiology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
1246,30264686,10.1017/S0950268818002625,Compartmental models for seasonal hyperendemic bacterial meningitis in the African meningitis belt.,"Koutangni T, Crépey P, Woringer M, Porgho S, Bicaba B W, Tall H, Mueller J E",Epidemiology and infection,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1247,29274002,10.1007/s00285-017-1199-1,A periodic disease transmission model with asymptomatic carriage and latency periods.,"Al-Darabsah Isam, Yuan Yuan",Journal of mathematical biology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1030,29757775,10.1097/QAI.0000000000001727,Development and Calibration of a Mathematical Model of Anal Carcinogenesis for High-Risk HIV-Infected Men.,"Burger Emily A, Dyer Michael A, Sy Stephen, Palefsky Joel M, de Pokomandy Alexandra, Coutlee François, Silverberg Michael J, Kim Jane J",Journal of acquired immune deficiency syndromes (1999),2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.592, ""has_github"": false, ""has_abstract"": true}"
596,29635277,10.1093/aje/kwy082,Impact of Public Health Responses During a Measles Outbreak in an Amish Community in Ohio: Modeling the Dynamics of Transmission.,"Gastañaduy Paul A, Funk Sebastian, Paul Prabasaj, Tatham Lilith, Fisher Nicholas, Budd Jeremy, Fowler Brian, de Fijter Sietske et al.",American journal of epidemiology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.508, ""has_github"": false, ""has_abstract"": true}"
435,29444122,10.1371/journal.pone.0192282,Latent tuberculosis infection in foreign-born communities: Import vs. transmission in The Netherlands derived through mathematical modelling.,"Korthals Altes Hester, Kloet Serieke, Cobelens Frank, Bootsma Martin",PloS one,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1043,30839944,10.1016/j.idm.2018.03.005,Assessing the utility of the tipping point ratio to monitor HIV treatment programmes in the era of universal access to ART.,"de Montigny Simon, Boily Marie-Claude, Mâsse Benoît R, Mitchell Kate M, Dimitrov Dobromir T",Infectious Disease Modelling,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.542, ""has_github"": false, ""has_abstract"": true}"
595,30259352,10.1007/s12064-018-0271-8,Seasonal transmission dynamics of measles in China.,"Huang Jicai, Ruan Shigui, Wu Xiao, Zhou Xuelei",Theory in biosciences = Theorie in den Biowissenschaften,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.508, ""has_github"": false, ""has_abstract"": true}"
212,29654792,10.1016/j.mbs.2018.04.002,Who is the infector? Epidemic models with symptomatic and asymptomatic cases.,"Leung Ka Yin, Trapman Pieter, Britton Tom",Mathematical biosciences,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1056,29321039,10.1186/s13011-017-0140-3,"Strategies to control HIV and HCV in methadone maintenance treatment in Guangdong Province, China: a system dynamic modeling study.","Zou Xia, Xu Yong, Chen Wen, Xia Yinghua, Liu Yin, Gong Cheng, Ling Li","Substance abuse treatment, prevention, and policy",2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
1647,32288338,10.1016/j.eswa.2017.12.021,Disease spreading in complex networks: A numerical study with Principal Component Analysis.,"Schimit P H T, Pereira F H",Expert systems with applications,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
1646,30234131,10.3389/fvets.2018.00182,Decision Support for Mitigation of Livestock Disease: Rinderpest as a Case Study.,"Mourant Judith R, Fenimore Paul W, Manore Carrie A, McMahon Benjamin H",Frontiers in veterinary science,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
678,29717695,10.2807/1560-7917.ES.2018.23.17.18-00165,"A modified chain binomial model to analyse the ongoing measles epidemic in Greece, July 2017 to February 2018.","Lytras Theodore, Georgakopoulou Theano, Tsiodras Sotirios",Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
766,29031707,10.1016/j.mbs.2017.10.005,Modeling host-seeking behavior of African malaria vector mosquitoes in the presence of long-lasting insecticidal nets.,"Shcherbacheva Anna, Haario Heikki, Killeen Gerry F",Mathematical biosciences,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
777,29338736,10.1186/s12942-018-0122-3,Spatial panorama of malaria prevalence in Africa under climate change and interventions scenarios.,"Moukam Kakmeni Francois M, Guimapi Ritter Y A, Ndjomatchoua Frank T, Pedro Sansoa A, Mutunga James, Tonnang Henri E Z",International journal of health geographics,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.442, ""has_github"": false, ""has_abstract"": true}"
809,30153869,10.1186/s13071-018-3025-z,Modelling the impact of insecticide-based control interventions on the evolution of insecticide resistance and disease transmission.,"Barbosa Susana, Kay Katherine, Chitnis Nakul, Hastings Ian M",Parasites & vectors,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.375, ""has_github"": false, ""has_abstract"": true}"
1082,29652100,10.1002/jia2.25097,How should HIV resources be allocated? Lessons learnt from applying Optima HIV in 23 countries.,"Stuart Robyn M, Grobicki Laura, Haghparast-Bidgoli Hassan, Panovska-Griffiths Jasmina, Skordis Jolene, Keiser Olivia, Estill Janne, Baranczuk Zofia et al.",Journal of the International AIDS Society,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
791,28345507,10.1017/S0031182016002456,"Plasmodium knowlesi invasion following spread by infected mosquitoes, macaques and humans.","Yakob Laith, Lloyd Alun L, Kao Rowland R, Ferguson Heather M, Brock Patrick M, Drakeley Chris, Bonsall Michael B",Parasitology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
1104,29703941,10.1038/s41598-018-24249-7,Couple serostatus patterns in sub-Saharan Africa illuminate the relative roles of transmission rates and sexual network characteristics in HIV epidemiology.,"Bellan Steven E, Champredon David, Dushoff Jonathan, Meyers Lauren Ancel",Scientific reports,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.433, ""has_github"": false, ""has_abstract"": true}"
255,29653203,10.1016/j.tmaid.2018.04.004,Approximate Bayesian algorithm to estimate the basic reproduction number in an influenza pandemic using arrival times of imported cases.,"Chong Ka Chun, Zee Benny Chung Ying, Wang Maggie Haitian",Travel medicine and infectious disease,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
841,29551835,10.1111/1365-2664.13001,Alteration of plant species assemblages can decrease the transmission potential of malaria mosquitoes.,"Ebrahimi Babak, Jackson Bryan T, Guseman Julie L, Przybylowicz Colin M, Stone Christopher M, Foster Woodbridge A",The Journal of applied ecology,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
355,29329684,10.1016/j.vaccine.2017.12.067,Impact of seasonal influenza vaccination in the presence of vaccine interference.,"Shim Eunha, Smith Kenneth J, Nowalk Mary Patricia, Raviotta Jonathan M, Brown Shawn T, DePasse Jay, Zimmerman Richard K",Vaccine,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
213,29321005,10.1186/s12879-017-2934-3,The impact of regular school closure on seasonal influenza epidemics: a data-driven spatial transmission model for Belgium.,"Luca Giancarlo De, Kerckhove Kim Van, Coletti Pietro, Poletto Chiara, Bossuyt Nathalie, Hens Niel, Colizza Vittoria",BMC infectious diseases,2018,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
950,28610609,10.1186/s12938-017-0370-7,"Estimation of basic reproduction number of the Middle East respiratory syndrome coronavirus (MERS-CoV) during the outbreak in South Korea, 2015.",Chang Hyuk-Jun,Biomedical engineering online,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
925,27833001,10.1016/j.mbs.2016.11.002,Mathematical model of Ebola transmission dynamics with relapse and reinfection.,Agusto F B,Mathematical biosciences,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.733, ""has_github"": false, ""has_abstract"": true}"
303,28222682,10.1186/s12874-017-0300-1,A statistical method utilizing information of imported cases to estimate the transmissibility for an influenza pandemic.,"Chong Ka Chun, Zee Benny Chung Ying, Wang Maggie Haitian",BMC medical research methodology,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.433, ""has_github"": false, ""has_abstract"": true}"
494,28784094,10.1186/s12879-017-2648-6,"Modular programming for tuberculosis control, the ""AuTuMN"" platform.","Trauer James McCracken, Ragonnet Romain, Doan Tan Nhut, McBryde Emma Sue",BMC infectious diseases,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.475, ""has_github"": false, ""has_abstract"": true}"
817,28677517,10.1017/S0950268817001297,Estimating age-time-dependent malaria force of infection accounting for unobserved heterogeneity.,"Mugenyi L, Abrams S, Hens N",Epidemiology and infection,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
200,28761570,10.2174/1874434601711010064,Estimation of the Basic Reproduction Number of Novel Influenza A (H1N1) pdm09 in Elementary Schools Using the SIR Model.,"Furushima Daisuke, Kawano Shoko, Ohno Yuko, Kakehashi Masayuki",The open nursing journal,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.733, ""has_github"": false, ""has_abstract"": true}"
369,29058665,10.3310/hta21580,Real-time modelling of a pandemic influenza outbreak.,"Birrell Paul J, Pebody Richard G, Charlett André, Zhang Xu-Sheng, De Angelis Daniela","Health technology assessment (Winchester, England)",2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.633, ""has_github"": false, ""has_abstract"": true}"
1143,28130096,10.1016/j.jtbi.2017.01.032,Model distinguishability and inference robustness in mechanisms of cholera transmission and loss of immunity.,"Lee Elizabeth C, Kelly Michael R, Ochocki Brad M, Akinwumi Segun M, Hamre Karen E S, Tien Joseph H, Eisenberg Marisa C",Journal of theoretical biology,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
680,28561947,10.1111/risa.12831,Modeling the Transmission of Measles and Rubella to Support Global Management Policy Analyses and Eradication Investment Cases.,"Thompson Kimberly M, Badizadegan Nima D",Risk analysis : an official publication of the Society for Risk Analysis,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
679,28966000,10.1016/j.vaccine.2017.09.038,Assessing the cost-effectiveness of different measles vaccination strategies for children in the Democratic Republic of Congo.,"Doshi Reena H, Eckhoff Philip, Cheng Alvan, Hoff Nicole A, Mukadi Patrick, Shidi Calixte, Gerber Sue, Wemakoy Emile Okitolonda et al.",Vaccine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
842,27267616,10.1080/17513758.2016.1192228,Optimal insecticide-treated bed-net coverage and malaria treatment in a malaria-HIV co-infection model.,"Mohammed-Awel Jemal, Numfor Eric",Journal of biological dynamics,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
782,28923063,10.1186/s12936-017-2010-x,A stochastic model for the probability of malaria extinction by mass drug administration.,"Pemberton-Ross Peter, Chitnis Nakul, Pothin Emilie, Smith Thomas A",Malaria journal,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.425, ""has_github"": false, ""has_abstract"": true}"
1123,29532039,10.1016/j.idm.2017.08.002,Structural Sensitivity in HIV Modeling: A Case Study of Vaccination.,"Bernard Cora L, Brandeau Margaret L",Infectious Disease Modelling,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
639,28359662,10.1016/j.epidem.2017.03.005,"Assessing the transmission dynamics of measles in Japan, 2016.","Nishiura Hiroshi, Mizumoto Kenji, Asai Yusuke",Epidemics,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.375, ""has_github"": false, ""has_abstract"": true}"
590,28738137,10.1001/jamapediatrics.2017.1695,Public Health and Economic Consequences of Vaccine Hesitancy for Measles in the United States.,"Lo Nathan C, Hotez Peter J",JAMA pediatrics,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
648,28111146,10.1016/j.vaccine.2017.01.010,"Interpreting the transmissibility of measles in two different post periods of supplementary immunization activities in Hubei, China.","Chong Ka Chun, Zhang Chi, Zee Benny Chung Ying, Luo Tongyong, Wang Lei, Tam Greta Chun Huen, Jia Katherine Min, Sun Riyang et al.",Vaccine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
589,28807627,10.1016/S1473-3099(17)30421-8,Measles immunity gaps and the progress towards elimination: a multi-country modelling analysis.,"Trentini Filippo, Poletti Piero, Merler Stefano, Melegaro Alessia",The Lancet. Infectious diseases,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
226,29161868,10.3934/mbe.2017073,Dynamics of epidemic models with asymptomatic infection and seasonal succession.,"Tang Yilei, Xiao Dongmei, Zhang Weinian, Zhu Di",Mathematical biosciences and engineering : MBE,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.633, ""has_github"": false, ""has_abstract"": true}"
227,30515026,10.1080/10618600.2017.1328365,Efficient Data Augmentation for Fitting Stochastic Epidemic Models to Prevalence Data.,"Fintzi Jonathan, Cui Xiang, Wakefield Jon, Minin Vladimir N","Journal of computational and graphical statistics : a joint publication of American Statistical Association, Institute of Mathematical Statistics, Interface Foundation of North America",2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.633, ""has_github"": false, ""has_abstract"": true}"
1292,27852159,10.1080/17513758.2016.1256441,The transmission dynamic and optimal control of acute and chronic hepatitis B.,"Khan Tahir, Zaman Gul, Chohan M Ikhlaq",Journal of biological dynamics,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
790,28915892,10.1186/s12936-017-2014-6,Modelling the impact of the long-term use of insecticide-treated bed nets on Anopheles mosquito biting time.,"Ferreira Claudia P, Lyra Silas P, Azevedo Franciane, Greenhalgh David, Massad Eduardo",Malaria journal,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
609,28501456,10.1016/j.vaccine.2017.05.011,Assessing age-dependent susceptibility to measles in Japan.,"Kinoshita Ryo, Nishiura Hiroshi",Vaccine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
618,28286295,10.1016/j.acap.2017.03.001,Impact of Nonmedical Vaccine Exemption Policies on the Health and Economic Burden of Measles.,"Whittington Melanie D, Kempe Allison, Dempsey Amanda, Herlihy Rachel, Campbell Jonathan D",Academic pediatrics,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.442, ""has_github"": false, ""has_abstract"": true}"
238,28493054,10.1007/s11538-017-0290-5,The Dynamics of a SEIR-SIRC Antigenic Drift Influenza Model.,Adi-Kusumo Fajar,Bulletin of mathematical biology,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
1306,29202763,10.1186/s12976-017-0068-3,Classification and sensitivity analysis of the transmission dynamic of hepatitis B.,"Khan Tahir, Jung Il Hyo, Khan Amir, Zaman Gul",Theoretical biology & medical modelling,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
570,28162875,10.1016/j.acra.2016.12.014,Diagnosis of Spinal Lesions Using Heuristic and Pharmacokinetic Parameters Measured by Dynamic Contrast-Enhanced MRI.,"Lang Ning, Yuan Huishu, Yu Hon J, Su Min-Ying",Academic radiology,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
245,29070700,10.1126/scitranslmed.aan5325,Evolution-informed forecasting of seasonal influenza A (H3N2).,"Du Xiangjun, King Aaron A, Woods Robert J, Pascual Mercedes",Science translational medicine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.567, ""has_github"": false, ""has_abstract"": true}"
563,28077441,10.1128/CVI.00525-16,Using Data from Macaques To Predict Gamma Interferon Responses after Mycobacterium bovis BCG Vaccination in Humans: a Proof-of-Concept Study of Immunostimulation/Immunodynamic Modeling Methods.,"Rhodes Sophie J, Sarfas Charlotte, Knight Gwenan M, White Andrew, Pathan Ansar A, McShane Helen, Evans Thomas G, Fletcher Helen et al.",Clinical and vaccine immunology : CVI,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.358, ""has_github"": false, ""has_abstract"": true}"
562,29161864,10.3934/mbe.2017069,Global stability in a tuberculosis model of imperfect treatment with age-dependent latency and relapse.,Ren Shanjing,Mathematical biosciences and engineering : MBE,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.358, ""has_github"": false, ""has_abstract"": true}"
1153,27879114,10.3934/mbe.2017033,Global stability and uniform persistence of the reaction-convection-diffusion cholera epidemic model.,"Yamazaki Kazuo, Wang Xueying",Mathematical biosciences and engineering : MBE,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.524, ""has_github"": false, ""has_abstract"": true}"
558,28472445,10.1093/ije/dyx055,Defining the population attributable fraction for infectious diseases.,"Brooks-Pollock Ellen, Danon Leon",International journal of epidemiology,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
1105,26489760,10.1093/imammb/dqv036,"A syringe-sharing model for the spread of HIV: application to Omsk, Western Siberia.","Artzrouni Marc, Leonenko Vasiliy N, Mara Thierry A",Mathematical medicine and biology : a journal of the IMA,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.433, ""has_github"": false, ""has_abstract"": true}"
608,29278378,10.3390/ijerph15010033,Modelling the Transmission Dynamics and Control of Mumps in Mainland China.,"Li Yong, Liu Xianning, Wang Lianwen",International journal of environmental research and public health,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
256,28552262,10.1016/j.epidem.2017.04.004,Inferring epidemiological dynamics of infectious diseases using Tajima's D statistic on nucleotide sequences of pathogens.,"Kim Kiyeon, Omori Ryosuke, Ito Kimihito",Epidemics,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
1621,29187639,10.1098/rsif.2017.0583,Identifying spatio-temporal dynamics of Ebola in Sierra Leone using virus genomes.,"Gustafson Kyle B, Proctor Joshua L","Journal of the Royal Society, Interface",2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.424, ""has_github"": false, ""has_abstract"": true}"
1084,28542184,10.1371/journal.pmed.1002312,Estimation of the cost-effectiveness of HIV prevention portfolios for people who inject drugs in the United States: A model-based analysis.,"Bernard Cora L, Owens Douglas K, Goldhaber-Fiebert Jeremy D, Brandeau Margaret L",PLoS medicine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
1083,29249202,10.1186/s12916-017-0979-1,Modeling HIV-HCV coinfection epidemiology in the direct-acting antiviral era: the road to elimination.,"Virlogeux Victor, Zoulim Fabien, Pugliese Pascal, Poizot-Martin Isabelle, Valantin Marc-Antoine, Cuzin Lise, Reynes Jacques, Billaud Eric et al.",BMC medicine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
421,28991169,10.3390/ijerph14101192,"Analysis of Transmission and Control of Tuberculosis in Mainland China, 2005-2016, Based on the Age-Structure Mathematical Model.","Zhao Yu, Li Mingtao, Yuan Sanling",International journal of environmental research and public health,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.8, ""has_github"": false, ""has_abstract"": true}"
262,28704460,10.1371/journal.pone.0180545,Effects of reactive social distancing on the 1918 influenza pandemic.,"Yu Duo, Lin Qianying, Chiu Alice Py, He Daihai",PloS one,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.527, ""has_github"": false, ""has_abstract"": true}"
439,29232366,10.1371/journal.pmed.1002468,Estimating the impact of antiretroviral treatment on adult mortality trends in South Africa: A mathematical modelling study.,"Johnson Leigh F, May Margaret T, Dorrington Rob E, Cornell Morna, Boulle Andrew, Egger Matthias, Davies Mary-Ann",PLoS medicine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.65, ""has_github"": false, ""has_abstract"": true}"
192,28399801,10.1186/s12879-017-2344-6,Is the impact of childhood influenza vaccination less than expected: a transmission modelling study.,"Weidemann Felix, Remschmidt Cornelius, Buda Silke, Buchholz Udo, Ultsch Bernhard, Wichmann Ole",BMC infectious diseases,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.86, ""has_github"": false, ""has_abstract"": true}"
220,28979611,10.1214/16-AOAS1000,Forecasting seasonal influenza with a state-space SIR model.,"Osthus Dave, Hickmann Kyle S, Caragea Petruţa C, Higdon Dave, Del Valle Sara Y",The annals of applied statistics,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.66, ""has_github"": false, ""has_abstract"": true}"
1001,29568631,10.4102/sajhivmed.v18i1.695,HIV epidemic drivers in South Africa: A model-based evaluation of factors accounting for inter-provincial differences in HIV prevalence and incidence trends.,"Johnson Leigh F, Dorrington Rob E, Moolla Haroon",Southern African journal of HIV medicine,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.675, ""has_github"": false, ""has_abstract"": true}"
456,28499828,10.1016/S1473-3099(17)30247-5,"Estimating the future burden of multidrug-resistant and extensively drug-resistant tuberculosis in India, the Philippines, Russia, and South Africa: a mathematical modelling study.","Sharma Aditya, Hill Andrew, Kurbatova Ekaterina, van der Walt Martie, Kvasnovsky Charlotte, Tupasi Thelma E, Caoili Janice C, Gler Maria Tarcela et al.",The Lancet. Infectious diseases,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.592, ""has_github"": false, ""has_abstract"": true}"
996,28233660,10.1016/S2352-3018(17)30021-8,PrEP for key populations in combination HIV prevention in Nairobi: a mathematical modelling study.,"Cremin Ide, McKinnon Lyle, Kimani Joshua, Cherutich Peter, Gakii Gloria, Muriuki Festus, Kripke Katharine, Hecht Robert et al.",The lancet. HIV,2017,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.733, ""has_github"": false, ""has_abstract"": true}"
